office_id,hitl_id,constituency,county,triage,status,proposed_lat,proposed_lng,final_lat,final_lng,method,confidence,pip_verified,cluster_peers,notes,applied
111,21287295-a52c-41bb-bdab-ea412021adee,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
111,374bb6c2-df8c-4995-8a13-fef8c1acacbb,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
112,dff71d11-2e3e-45f9-bb28-ab3283177467,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
112,15bf9aff-4178-4f8d-8d72-6d448e64415c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
112,a6c4ace7-67d8-47eb-a9fd-846f476790ab,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
112,b950b046-03f7-4dbe-97ca-650ceb59d990,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
112,96615926-0483-4b3f-bf5f-d79448c2252a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
112,a14f179f-6bd5-4200-a7eb-e803a0f6c5d1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
112,402a49ff-a51d-4ea5-befa-c9e190ef168f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
113,0e8f67be-0b45-44ce-bb1f-628bd32692e9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
113,4f8870bb-a800-4449-901d-c5c769bbf030,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
113,3e67a328-1465-4d1b-a2d3-639dba7c087c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
113,c1d4f9a9-9a28-4aba-b6bb-1c0cba50f6fe,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
114,5dedd268-5515-4871-b2e7-d2fe5d538a65,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
114,ba35e474-28b9-4963-92c8-97853ca0d7a1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
114,6d521453-706e-4e5a-9ad1-a71fa29f6c05,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
114,36b037d1-d050-4d1e-879d-d69c10279eb9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
114,336ef90d-62b3-484b-9e5f-f5a5d79373d3,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
115,ffe56fba-806b-4f45-bdb4-32cc63b3e70c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
115,0f18a0cb-5548-41c9-8271-a16ecb96c587,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
115,03aff91d-6b97-431d-8f10-c6d39146aed1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
115,ab23122e-28bd-4bef-8d6c-a8d7130e59b6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
115,a3f9f49f-5e2d-48e5-becb-55769c34b333,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
115,6ab725c4-77ab-4c4f-ac36-7151f0f6657c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
115,13b4bf3e-eced-41f9-8941-eca582a839e5,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
116,aef1bf3c-ffbb-4913-a5f3-a46d175e315e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
116,4a81663f-76b6-4ed9-adfe-2cde8bb25985,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
116,df67ee08-84df-4806-976b-7642f92bc052,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
116,ac53330e-b768-410b-80e2-b35a5aced556,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
117,1d2ac265-dd9d-42bd-bd37-9ecf6600ac4c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
117,3f421c1f-a78a-420b-a4d2-f474d4505337,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
118,ff33f277-7f4a-44e7-8eb3-41b8834c1fa6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
118,8ea3fc4e-2831-4d78-957e-65f9bd27bc5c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
118,7ed9a00b-dce5-4ccf-a5ac-b62bcaa06d17,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
118,32d9dfb8-0460-41f4-a666-dd0c9ce5dbc0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
118,65718360-6dd1-4d48-81e8-bf5628181c4a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
119,acd08c87-5478-44fa-b304-c9da6b59b7b0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
119,7daa264c-cb86-4c4e-b19e-7670aa05aa9c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
119,8a0f9e29-f400-4355-a1ac-f40584060de4,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
119,18b2b488-c9af-46e6-9c47-04030fd9fe76,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
119,7d1ff8e0-2a29-41aa-97d8-5637b459beb6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
119,fdd23bd0-6ba3-4f4d-85ad-792d01e4635a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
120,3c90c318-8a64-4c15-b956-f2591a4d03bd,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
120,eb66199e-3d73-450d-97aa-c6efde1f6dba,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
120,52f0c035-d7f4-4b2d-8f22-7245b2cf64df,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
120,177068ee-10fe-4477-9aab-884e7f070390,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
120,d803f654-5e7d-4cf1-95cb-0e5b3ad90aaf,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
120,9a8fded6-9552-4711-80ca-2ec226b45016,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
121,0b5dd81e-73fe-46a3-8675-02e8cf3ce1ce,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
121,9b30fb4b-9308-48f0-a718-2b3f43aaac8a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
121,305d9bb0-6404-4f9a-828a-62ec171aff14,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
121,8d359945-6802-4f89-a0ef-812fcf3378b7,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
121,07c0b880-18a0-41d0-a9df-7601faad4213,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
121,4adc7ad8-51c1-45fd-a7ed-d9e56a8859a5,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
122,0a7be37e-4f8e-44be-a38c-f42c98305d5e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
122,53d993f3-ce28-45b5-957a-43214f71a84e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
122,a0f1dfec-6f66-4ad6-8db9-d02cb9690f47,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
122,4337b91b-6c5b-496e-8938-da763bcdb064,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
122,2f0fbcb5-f650-4b7d-a4e1-fc3b4e142a23,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
123,3d497606-2352-4b3d-a33f-64bb11ea2b5b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
123,c7592d6c-3524-4f17-b801-f53090aaac53,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
124,265d0ca2-bffd-425d-8134-6f86be633cbd,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
124,b2bc708e-d9d4-47ea-b9c6-681bc3939053,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
124,14c80e03-c025-4845-aff6-2321d494e3ed,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
124,7375e0cd-08df-4b2d-9498-ac9071b352ef,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
124,5b76e348-4a4b-4336-a802-fc74b500bcc6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
125,f2f3ab11-8f17-4a7d-b9f9-1afd24429624,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
125,aec1753c-a5b9-44f5-ad1a-081a197706fd,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
125,0679bf1b-b3bf-452b-95ec-68ab2381e686,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
125,ce210d04-29bf-4ec6-aa5e-3d0003cafc5f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
125,caefba5d-9158-4071-b538-a93fea9b6f84,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
126,8c67be78-7b96-49d1-b496-6715945aec7a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
126,ebf53c4f-5724-4c11-aaca-587815b68a5d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
126,4e8becb7-3b9c-42c7-961c-367f045a9d91,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
126,ee2cdc11-6ff1-42ff-925f-5abb53c24b0d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
126,bca9c015-2691-414e-8a8e-2a02e93d38cc,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
126,0bf138cc-a8f8-4723-b2b5-8422c3ef88e8,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
126,1c156451-c775-461c-98ac-aadd5c4c700b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
127,dc2601a0-330c-4b7a-8c35-7fabfb15dd79,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
127,ee0a1575-ae98-4a2e-ac9a-7356b893f336,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
127,77415b9c-07da-4baa-b344-7aef787f8790,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
127,0bc5d72c-4a55-4ca8-b022-899e6dbff7d8,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
127,9ea101f6-56d4-4c6b-8ca2-abe78431c4c7,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
127,fc0de877-a46f-42cc-913e-975454f45908,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
127,8ca6f860-9a87-4343-a17f-2d85825a9114,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
128,8bf8668a-ad24-4809-93cc-c65eb38e4356,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
128,f2c2b8b5-b557-4cc9-985c-2ae5e661a037,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
128,a61ae1d0-b65d-46d0-8d2b-e0a9c81af0a7,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
129,0da9111b-7ca0-46fe-bc7b-88c111093156,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
129,bb3261b2-864e-4628-9bd2-21d65951194f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
129,363160a0-3914-4182-883f-78efa1807582,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
130,47ddf18c-2b4c-464d-a72e-b196bc1c8ed0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
130,24567061-8010-483a-a8c3-24b091542502,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
130,580a16a9-def0-4738-bc5e-ef4d986a729b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
130,0cac5f90-8a91-4218-8103-7e0a1bc10134,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
130,e9eb33ca-e6ee-43fb-8c66-72901eb968f2,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
131,3d987f6b-41a8-44fd-bce0-a4a2f6d85888,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
131,c9c80b73-dacf-495c-8a33-93551ae4d314,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
131,e0023436-6c8b-41b7-8181-16bf55aee238,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
131,1d31b253-6a40-48b1-a291-d75acac0fb7d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
131,71d748ec-9543-420d-8b8f-31ee9dae44c3,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
131,5f58b0a0-d1bc-40f8-81fa-d180cfcf8ad4,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
132,0a929526-714f-46d7-8809-3caf36b8dbbf,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
132,8b3d13d2-e117-4545-9ace-3fe07a8ecc2d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
132,84f0973a-b6a4-4bbb-a2a1-81f19b182ada,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
132,59b916da-a343-42ce-bdfa-46c8d423ac09,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
132,426b9cef-3142-4a94-943f-015b16222809,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
132,36a6e045-0b07-4ee6-abf5-8ac196c1ade6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
133,696fb7f1-1aa2-4146-a661-6a1bbbf011a5,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
133,64861092-c7cd-4652-87cb-75d6851d5772,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
133,c1053526-24c1-4292-890e-819d14847544,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
133,6f114a27-31b8-439a-b133-8a17e6745ba7,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
134,746bfdd8-010a-4ecd-80df-02a25e02962a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
134,3e04feca-d560-4ea9-82f6-20e7a3e6c562,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
134,3f599b89-d890-4a12-96c8-361147880705,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
134,592f0618-ae99-4556-951d-546d6748ce95,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
134,5c8f250f-e5db-4c8c-8b5d-aecaf7d738ca,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
135,6a4af424-4386-42fb-9db4-626d0776a7cc,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
135,4268ec4d-888d-403d-845f-1944376b3781,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
135,305f6e84-f046-4251-8625-aebc7675595a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
135,32e9c531-0512-43ee-ac6b-cbbbf7c45da4,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
135,6b87b653-ff67-40b8-a7d1-c902d83ecea6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
135,c4dac498-b438-46d1-b5d9-30251f58b4bf,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
136,b2525d6d-7071-434b-97c1-ad942ef11eb4,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
136,123c54c2-eef4-4580-8771-43c1ce14952e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
136,fcdaec59-839a-4500-9ebe-929b3f17d71e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
136,f85ab91e-853e-464c-a22f-250e6f217ff5,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
136,c0c68a8e-5bcd-4323-aabf-bd8d79c86ee0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
136,40aaf003-e979-4d97-8394-08e85f345dd1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
137,86264576-59c6-499e-86d8-d7302b21e41a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
137,9558f05a-644a-45b6-93f5-a382e0ffb708,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
137,e298987e-466b-4bcf-8e43-817270a8eec9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
137,223cb16b-ead4-4a71-a361-dce2bef3d2e1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
137,1ec8a524-3042-474b-9b55-d30d802b976a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
137,b226e5d2-92ae-4eee-aadf-72bb392abea5,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
138,75d6f3ab-a9d5-4dcf-b7b6-1474ac3c6e20,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
138,c3343486-98db-4e46-8bb1-68040535dad3,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
138,42d3c118-bcd7-4029-a4a0-320b76d466dc,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
138,9dcefd52-6eaf-476a-bd0f-b9ce10b8e1ae,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
138,88c1ebba-0b48-4c6c-94cd-a88595139004,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
138,61b87c7b-9c9e-433f-a2ce-e0f95fc73361,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
138,07fb7f2b-f015-402f-901e-fca23721207d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
138,93274dea-d8cb-4b94-9920-39627a0eb355,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
139,668697a9-b01b-4abb-b9dd-42b772474918,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
139,8cee483f-34d1-40a4-a80c-cb5afdce088a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
139,fa0440d8-3dc8-4220-99cc-4d0a614f44d0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
139,658e4404-3c17-437a-9485-5764fa6e89b5,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
139,17cb6a57-4a19-48cd-80eb-bfc2954546a9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
140,7349e9d3-95e0-4f5f-989f-d21afbc375f0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
140,b309866d-5cec-4c59-bd99-dbd67f8ffc82,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
140,8972cc58-1019-4fe5-b055-23f4ada7b8b2,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
140,886bc9db-7556-4a25-bbda-06210dbd4294,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
140,363431c8-1a92-4f4b-b6dd-dc1c38052ec9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
140,0412a4d6-9292-4dc6-8ef2-38d55432d948,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
141,c3e5b02d-4b76-4e79-9f22-ff8e2bd27e40,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
141,ab08f07b-542f-41f3-bb48-3c459180b304,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
141,e0b686d2-e143-4127-ae79-0a7c8858de59,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
141,9602268a-98a9-4f6e-ab93-3b6374da7b58,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
141,f73dbdd5-ca6b-4b53-b35a-fda8122dff73,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
141,3999e181-344e-4ca9-b6a1-940bfbf7130e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
141,6bce0897-c127-45d8-86ad-29431b989dc8,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
142,175efb5b-12f8-4ec1-b4ee-117c1ca03f2c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
142,dac63284-ac15-405c-8d20-3915820495de,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
142,1de4e62e-a19f-4051-9941-0f442eb7f51a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
142,a24e7a67-76bb-4bb9-9ec2-1c7288823223,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
142,f1730894-7ee1-45e0-91b4-0e1322ee5251,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
142,0b014294-6684-4096-addb-c81fbb19d836,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
142,66c8ae68-ff77-4741-bb2b-6d8cc4c86967,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
143,43918aec-3255-4b43-b7c6-7ca13476dbc2,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
143,656603ce-5fae-49ab-990c-996fceee7275,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
143,6a225a6b-406f-4bd1-96d9-e835c4fada28,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
143,1da0db14-d7ae-4459-b0ec-731bbfc0eb06,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
143,c2edf019-686b-4c22-b7d7-46894d775388,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
143,6761a807-7a50-4313-9055-045d910f3446,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
143,b1d0ab2b-1a7a-41d3-a46b-4f2e8dd80642,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
144,8828262c-7a1b-4a94-8d4a-272662a49b20,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
144,34251280-e7b8-41c2-af8e-8b57eb6c7be5,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
144,06a52549-5165-4fd0-a46a-30f6e4cf5dc9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
144,d8ab4374-0833-4728-9fb2-eb75e9f1d145,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
144,8295d11a-2eab-41cc-8514-7ed46cff0794,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
144,273960cc-81f1-4082-a64c-c5ebc9e19e2c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
145,2293a0c6-013a-4d8b-b7e4-6fd183bf176a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
145,746ddb56-5d72-4e42-b3a2-649742f18965,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
145,30b7dbfe-f2b2-4964-aa0e-d6a073b1c2e6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
145,c15988d9-67e1-47a8-8e44-ca3052672fdb,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
145,e5038ab8-7bce-4de7-956c-ff00d770b247,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
145,c7f85a46-a8e2-4a70-8415-6e9197255bbb,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
145,25036c6b-3d9f-446e-bb28-e85ffc00dd8f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
146,d7ffe863-b44a-4fe5-b6e2-ffa8a219de02,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
146,42317ec8-a0c6-4ec5-87b2-b70f3c9c8d5c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
146,f4188acf-8243-4a16-95c9-bebb3bd13cf3,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
146,62f30eb0-5ea7-431d-b064-15a56643538d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
146,a4740aca-959d-4930-a92d-51a93c467b98,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
146,86f62897-0904-4c11-8afc-9d2a3630d6a6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
147,a0884367-4fdc-4a7e-8b5a-21f4bc6e66d1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
147,949c9f34-1ade-4e22-a7eb-e2cbb09f1995,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
147,dc7ec612-e630-45fc-bd5c-170e09fc3864,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
147,024e4c57-cfa0-4315-9420-4a8519e30ae8,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
147,fe5f8c10-2fc1-425f-a59a-8f7d95bcf84f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
147,4569d3a4-e482-498a-8edc-c01856e4a4e6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
147,54949eca-845c-47b4-882f-4c591f461f7c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
148,16f9065f-bb9a-4321-a69c-16012ead02a1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
148,5a728522-62c2-47c3-807a-a3b1a290bb61,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
148,c2f73a4d-2936-4df4-b800-7ea3a1c56909,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
148,810162d9-8048-43c5-900d-4be77abd305a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
148,07e0bae3-cc4b-48ac-b201-9e52c51943be,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
148,2cfc9e7a-3cbf-4d43-999e-105ef64f5c80,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
148,89b62261-4f5e-40f6-9d0e-5eb7a273973a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
148,fa3e85df-3058-4099-99d4-6b3123cc994f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
149,c2c2c344-f0a8-43be-82ec-87330ad1b4cb,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
149,a1cbd3bc-ccc4-4af6-8ebe-582d0731656d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
149,dd45d6b4-b572-4177-a351-6d7c7a1212a9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
149,be44516d-d10d-4158-aa0e-c7dbee591ff1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
149,f7f13c38-43e2-4525-94eb-373846d62ccc,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
149,02e0166c-d083-437a-b5e8-dc2eb6949b27,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
149,edeedf7a-6a74-442f-be3e-2be55a598692,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
150,a731fedd-7406-4d75-8551-4b926afdba7b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
