ward_name,constituency,latitude,longitude
Kimintet,Kilgoris,-1.2561815581443,35.0030440799852
Lolgorian,Kilgoris,-1.20587857404045,34.8127857278588
Ololmasani,Emurua Dikirr,-0.933073252121373,35.0468027262377
Mogondo,Emurua Dikirr,-1.01394904607787,35.0470146347623
Kijabe,Lari,-0.96560408858838,36.6473108155804
Gatongora,Ruiru,-1.19878448397598,37.0530619107498
Kahawa Wendani,Ruiru,-1.19770372890687,36.9282648563683
Boochi Borabu,Bomachoge Borabu,-0.91092236794319,34.8059952478268
Garsen South,Garsen,-2.59155674020412,39.1588954947107
Banissa,Banissa,3.94050004107109,40.3609301806921
Derkhale,Banissa,3.85239678321603,40.1864809383138
Chari,Isiolo North,1.13080991370629,38.2725174229557
Cherab,Isiolo North,1.52094501437666,38.8634283084141
Ngare Mara,Isiolo North,0.657490004570712,37.896770774467
Burat,Isiolo North,0.435210958475362,37.4773599748988
Oldonyiro,Isiolo North,0.637971330303196,37.1346449071065
Garbatulla,Isiolo South,0.491013297809842,38.5589396610119
Kinna,Isiolo South,0.395531145148487,38.2999905767348
Sericho,Isiolo South,0.899205137771239,38.9804361714554
Ashabito,Mandera North,3.32418880565363,40.846071397021
Guticha,Mandera North,3.62630124382634,40.6088081599538
Bulla Mpya,Mandera East,3.82758537515658,41.7641130377437
Khalalio,Mandera East,3.8995736840233,41.6651437580489
Neboi,Mandera East,3.95962800837445,41.7563646963172
Township,Kanduyi,1.71742155254816,40.0728441900888
Leshau Pondo,Ndaragwa,0.0563300452967631,36.4857529492083
Charagita,Ol Jorok,-0.140470239288304,36.2913008316122
Kiriita,Ndaragwa,0.00246185317961915,36.4416045955552
Wanjohi,Kipipiri,-0.312004997954855,36.4945199618047
LIBEHIA,MANDERA EAST,3.73956423687509,41.320471122268
Libehia,Lafey,3.73956423687509,41.320471122268
Fino,Lafey,3.39231154939266,41.2861260120839
Lafey,Lafey,3.16957861629759,41.2206363446132
Warankara,Lafey,3.37344844550193,41.0301336225761
ALANGO GOF,LAFEY,3.11122034517948,41.0509079120355
Lokichar,Turkana South,2.63778397400484,35.6769457152592
Kapedo/Napeitom,Turkana East,1.46718201096388,36.2076486804469
Endo,Marakwet East,1.20478919784704,35.6607446058277
KABIRO,DAGORETTI NORTH,-1.28682892636322,36.7478795161563
MUTU-INI,DAGORETTI SOUTH,-1.29402798226768,36.698849535352
NGANDO,DAGORETTI SOUTH,-1.30065364204897,36.7412244166755
RIRUTA,DAGORETTI SOUTH,-1.28863450322527,36.7352667483789
UTHIRU/RUTHIMITU,DAGORETTI SOUTH,-1.27202942827029,36.7073149133309
WAITHAKA,DAGORETTI SOUTH,-1.28720783884737,36.7171797424642
KAREN,LANGATA,-1.33672989223781,36.7255805941808
Karen,Lang'ata,-1.33672989223781,36.7255805941808
Sacho,Baringo Central,0.386249724344723,35.7489393866503
Mukutani,Baringo South,0.546579573776324,36.1750773636852
Kimana,Kajiado South,-2.79114386409826,37.4852146118698
Umande,Laikipia East,0.194936857874018,37.1255812048028
Sosian,Laikipia North,0.606538062323376,36.6490250656707
Segera,Laikipia North,0.219929910524674,36.8807067586752
MUGOGODO WEST,LAIKIPIA NORTH,0.429406466594272,37.0130224559608
MUGOGODO EAST,LAIKIPIA NORTH,0.322927036789333,37.2476599537733
Iloodokilani,Kajiado West,-2.02926785754457,36.5043493798932
Magadi,Kajiado West,-1.89658106725782,36.2360291998955
Mikindani,Jomvu,-4.00988321973924,39.6309145485109
Tononoka,Mvita,-4.04937902808895,39.6690954206004
Majengo,Mvita,-4.05220370520653,39.6621256239589
Tezo,Kilifi North,-3.5415384222149,39.8845590171309
Chawia,Mwatate,-3.85887877643321,38.3789463104466
Shimo La Tewa,Kilifi South,-3.93944061234784,39.7389047381376
Rabai/Kisurutini,Rabai,-3.93998130945638,39.5587102664187
Ganze,Ganze,-3.47294907784016,39.6449216205935
Sokoke,Ganze,-3.35246645046996,39.7146439156311
Ganda,Malindi,-3.24408218987084,40.0660638358586
Malindi Town,Malindi,-3.21969766012512,40.088226507097
Rurii,Ol Kalou,-0.215370122777833,36.3738379089495
Gongoni,Magarini,-2.96568891257825,40.1046914735109
Adu,Magarini,-2.86942524233018,39.676934952611
Garashi,Magarini,-3.10201295545016,39.8921150896632
Sabaki,Magarini,-3.17714039694546,40.1031433038745
North Alego,Alego Usonga,0.0951439565334309,34.3270387496909
South East Alego,Alego Usonga,4.10881372657518e-05,34.2870141689506
West Gem,Rangwe,0.030851614650513,34.411655712571
West Gem,Gem,0.030851614650513,34.411655712571
Central Gem,Gem,0.0702275963615426,34.470980920644
Yala Township,Gem,0.100413429901157,34.5306483000328
East Gem,Rangwe,0.0299611926521491,34.5196568425264
East Gem,Gem,0.0299611926521491,34.5196568425264
South Gem,Gem,-0.0272178126515332,34.437948919913
West Yimbo,Bondo,-0.0719951441403796,34.0461379531098
Central Sakwa,Awendo,-0.156455874859235,34.155353194327
Central Sakwa,Bondo,-0.156455874859235,34.155353194327
South Sakwa,Awendo,-0.180464884341301,34.2345155879749
South Sakwa,Bondo,-0.180464884341301,34.2345155879749
Yimbo East,Bondo,-0.0235855293213154,34.1251892073863
West Sakwa,Awendo,-0.0826433521694691,34.2192788060708
West Sakwa,Bondo,-0.0826433521694691,34.2192788060708
North Sakwa,Awendo,-0.0909349657518303,34.307557358854
North Sakwa,Bondo,-0.0909349657518303,34.307557358854
East Asembo,Rarieda,-0.126984283700943,34.3971725046112
West Asembo,Rarieda,-0.155573529996144,34.3367343073648
Kajulu,Kisumu East,-0.0329333166405305,34.7921213241043
Kolwa East,Kisumu East,-0.116678758779635,34.8260737758333
Kolwa Central,Kisumu East,-0.114815005911876,34.7899133917402
Central Kisumu,Kisumu West,-0.0756346738778291,34.7126788052591
Kaloleni,Kaloleni,-3.43197862687601,38.560959382501
Kaloleni,Voi,-3.43197862687601,38.560959382501
West Kisumu,Kisumu West,-0.0579118437610969,34.6308898780338
North West Kisumu,Kisumu West,-0.0238911457646231,34.6170216055172
Railways,Kisumu Central,-0.0781187936309568,34.7536359399402
Migosi,Kisumu Central,-0.075556695957466,34.7817467094425
Ibeno,Nyaribari Chache,-0.779089495306578,34.8413830238327
Monyerero,Kitutu Chache North,-0.574089637458594,34.8569317026976
Marani,Kitutu Chache North,-0.576672153006537,34.7804439097744
Kegogi,Kitutu Chache North,-0.533691614165932,34.8416897504807
Bogusero,Kitutu Chache South,-0.588109510558019,34.7256224109418
Bogeka,Kitutu Chache South,-0.610203759544946,34.750015078045
Nyatieko,Kitutu Chache South,-0.64464973873492,34.7940380408678
KARURA,WESTLANDS,-1.23022324173411,36.8101129254359
KANGEMI,WESTLANDS,-1.26816256072178,36.752588821356
MOUNTAIN VIEW,WESTLANDS,-1.27046933051891,36.7375784714538
Keiyo,Kwanza,1.21488624156697,34.9598302442108
Iria-Ini,Othaya,-0.551358660590015,36.8989506027828
Chinga,Othaya,-0.587221712516745,36.8974767660585
Karima,Othaya,-0.542172147115251,36.9719658704769
Gikondi,Mukurweini,-0.598865375475561,37.0628138527195
Rugi,Mukurweini,-0.598550903639113,37.1122845180087
Mukurwe-Ini West,Mukurweini,-0.544047418569142,37.0215438657802
Mukurwe-Ini Central,Mukurweini,-0.568277214805558,37.1078132841929
Kiganjo/Mathari,Nyeri Town,-0.396797514398574,36.9667222550939
Rware,Nyeri Town,-0.422577237168489,36.9489041535151
Gatitu/Muruguru,Nyeri Town,-0.441632107617676,37.0033597297191
Kamakwa/Mukaro,Nyeri Town,-0.439556140085895,36.9184644704849
Karatina Town,Mathira,-0.452410657074149,37.1120986663951
Mahiga,Othaya,-0.510112964387505,36.7697028360241
Wamba East,Samburu East,1.02311755405274,37.4207339246712
Iriaini,Mathira,-0.461492028824562,37.1632918535015
Konyu,Mathira,-0.522540173738346,37.1246187278792
Kirimukuyu,Mathira,-0.470365254151961,37.077677499363
GATINA,DAGORETTI NORTH,-1.27994949325598,36.7559476219188
Sangalo/Kebulonik,Mosop,0.348611426959727,34.9984057130183
Tangulbei/Korossi,Tiaty,0.791406916278666,36.2224512063922
NAIROBI WEST,LANGATA,-1.32027456496385,36.8144381372682
Nairobi West,Lang'ata,-1.32027456496385,36.8144381372682
Mugumo-Ini,Gatanga,-1.37142574086605,36.8491603366086
Churo/Amaya,Tiaty,0.789940133985656,36.3809289373652
BARWESSA,BARINGO NORTH,0.724545179098376,35.6797474188116
Ruringu,Nyeri Town,-0.453084746923454,36.960672928885
Dedan Kimanthi,Tetu,-0.427943246739849,36.833927747907
Aguthi/Gaaki,Tetu,-0.496192440049507,37.0186747956996
Naromoru Kiamathaga,Kieni,-0.163678772371129,37.1011146955375
Poro,Samburu West,1.19202414098563,36.5744398726646
Angata Nanyokie,Samburu North,1.31615318758964,36.7163715910981
Maralal,Samburu West,1.1126268168508,36.7117589041704
Loosuk,Samburu West,1.09452818410023,36.5197977174863
El-Barta,Samburu North,1.57741584146138,36.8559347165971
Nachola,Samburu North,1.65605568344443,36.5899064994432
Ndoto,Samburu North,1.73156263569986,37.1169741280424
Nyiro,Samburu North,2.12225428750097,36.77145396257
Baawa,Samburu North,1.09238063901536,36.8953830750566
Waso,Samburu East,1.04648017070091,37.7083586294967
Wamba West,Samburu East,0.842150135298855,37.2087613706904
Wamba North,Samburu East,1.33042669002638,37.1810750843766
North Uyoma,Rarieda,-0.25766916866519,34.350973058685
South Uyoma,Rarieda,-0.338170213625364,34.3236121025904
Suguta Marmar,Samburu West,0.897830603714816,36.5771621833027
Usonga,Alego Usonga,0.0675068671763668,34.0962029001254
West Alego,Alego Usonga,0.111459008228771,34.1710400252207
North Gem,Gem,0.116519476364821,34.4168558791386
Chewani,Galole,-1.35207914991249,39.9965864715711
Kinakomba,Galole,-1.70448701760186,39.9670201141252
Sagalla,Voi,-3.32763260643757,38.8330947624576
Bangale,Bura,-0.431008292992158,38.9357790887134
Sala,Bura,-0.583961604550945,39.6128916336702
Chala,Taveta,-3.2675006988561,37.7556566473842
Mata,Taveta,-3.51685463835752,37.978600162543
Wundanyi/Mbale,Wundanyi,-3.39089170888325,38.3781421753286
Wumingu/Kishushe,Wundanyi,-3.02301613310211,38.1807526797356
Mikinduni,Galole,-1.54519233353345,39.9782291296423
Mboghoni,Taveta,-3.46337101828142,37.6704513857253
Kasigau,Voi,-3.87251802405098,38.6600172917764
Chewele,Bura,-0.873564846174176,39.7020333228947
Madogo,Bura,-0.326508012540798,39.3105862058245
West Uyoma,Rarieda,-0.272597535765138,34.2902008380599
Mahoo,Taveta,-3.36129857091279,37.7039310986784
Ronge,Mwatate,-3.41688776844583,38.4523271137929
Mwatate,Mwatate,-3.57164196599172,38.4468437836174
Wusi/Kishamba,Mwatate,-3.44635198340074,38.3648998426656
Werugha,Wundanyi,-3.35770050488168,38.3221392520956
Mbololo,Voi,-3.36386162134938,38.5092513532217
West Ugenya,Ugenya,0.208642570601684,34.1470781197815
Mitheru,Maara,-0.298739230624908,37.6790208271927
Muthambi,Maara,-0.282442138077155,37.7055046811633
Mwimbi,Maara,-0.221959949038647,37.7596331890429
Chiakariga,Tharaka,-0.281603943781779,37.9003821728787
Wayu,Galole,-1.48865451785863,39.3769057852674
Chepchoina,Endebess,1.17953984300722,34.7721403967671
Endebess,Endebess,1.04957758122119,34.8008729076937
Matumbei,Endebess,1.10266614990604,34.7467907026857
Kiminini,Kiminini,0.892316783633094,34.9399445202885
Waitaluk,Kiminini,0.928386137815016,35.034465059641
Sirende,Kiminini,0.958638366391396,35.0770038019506
Makutano,Cherangany,1.09177429011887,35.1747640769837
Kaplamai,Cherangany,0.97449310676674,35.1069143966286
Motosiet,Cherangany,0.965177628819742,35.1746170205238
Cherangany/Suwerwa,Cherangany,1.03134468691012,35.2369157861899
Chepsiro/Kiptoror,Cherangany,0.966155583524504,35.3026948931159
Gatunga,Tharaka,-0.125470340536249,38.123473923196
Mukothima,Tharaka,0.012955846522341,38.0463149573533
Kipini East,Garsen,-2.4862438285516,40.5283754337689
Lake Zone,Turkana North,4.10093084545281,35.8014549663527
Kangatotha,Turkana Central,3.2416661231681,35.9393356764921
Simat/Kapseret,Kapseret,0.472385175196074,35.2013152019335
Tulwet/Chuiyat,Kesses,0.2595346390231,35.3400660996727
Lapur,Turkana North,4.61032658176131,35.7061302518375
Landhies,Nairobi Central,-1.253256,36.87065
Mois Bridge,Soy,0.891055730173032,35.1668646430247
Segero/Barsombe,Soy,0.897832069206153,35.2980013767558
Lagboghol South,Wajir South,1.14051437897461,40.0199484316561
Barwago,Wajir East,1.7580342208027,40.0315919517834
KABUOCH NORTH,NDHIWA,-0.714450746408159,34.4815437236205
KAPKATENY,MT. ELGON,0.811062064481781,34.5930784523091
SHINOYI-SHIKOMARI-ESUMEYIA,NAVAKHOLO,0.325380594854591,34.6716796169292
LUSHEYA/LUBINU,MUMIAS EAST,0.299510318421423,34.5356468443517
MALAHA/ISONGO/MAKUNGA,MUMIAS EAST,0.316782509736748,34.6097317575396
KAKSINGRI WEST,SUBA SOUTH,-0.560033325468231,34.1572389422385
Hadado/Athibohol,Wajir West,1.61210001231545,39.4707851339538
MFANGANO ISLAND,SUBA NORTH,-0.464198526707447,34.0154721945625
RUSINGA ISLAND,SUBA NORTH,-0.404222589586559,34.174643904166
NAMB0B0TO NAMBUKU,FUNYULA,0.316189669292502,34.1073565096384
Weiwei,Sigor,1.44793453542008,35.4751449371071
BASI BOGETAORIO,BOBASI,-0.896940339697794,34.8295946684161
SAIMO/KIPSARAMAN,BARINGO NORTH,0.683259187241819,35.8121690484862
EMS00,KEIYO NORTH,0.786015410420832,35.5898297096309
RUMA-KAKSINGRI,SUBA SOUTH,-0.617621187,34.26003568
KITETA/KISAU,MBOONI,-1.60519715451016,37.5234804276361
Agenga Nanguba,Funyula,0.229060306957194,34.0628222884102
Lwandanyi,Sirisia,0.756359325484211,34.4286167117457
LOWER SAVANNAH,EMBAKASI EAST,-1.29440144526123,36.8976380483264
WARANQARA,LAFEY,3.37344844550193,41.0301336225761
MUGUMU-INI,LANGATA,-1.37142574086605,36.8491603366086
SARANGOMBE,KIBRA,-1.31266623752436,36.77837277068
LOGO LOGO,LAISAMIS,1.92417457536824,37.9410398828834
ADAMASAJIDE,WAJIR WEST,1.2149356725872,39.516417291912
GANYURE/WAGALLA,WAJIR WEST,1.59761644783779,39.794520313745
Isongo/Makunga/Malaha,Mumias East,0.316782509,34.60973175
IGAMBANG'OMBE,CHUKA/IGAMBANG'OMBE,-0.221959,37.759633
Shinoyi-Shikomari-,Navakholo,0.325380594854591,34.6716796169292
Jepkoyai,Hamisi,0.020255464015289,34.7377411498228
Heilu-Manyatta,Moyale,3.4989016607654,39.1119133083623
Likuyani,Likuyani,0.679563142454321,35.105562807124
Kapckok,Kacheliba,1.81768132104123,35.0850934887928
Sangalo West,Kanduyi,0.51170076039841,34.586172051544
Bomeni,Taveta,-3.41031486333519,37.686787482158
Kanjuiri Ridge,Ol Kalou,-0.300622322915252,36.2692099770325
Kanyeki-Ini,Kirinyaga Central,-0.554198011358308,37.2771871619585
Maai-Mahiu,Naivasha,-1.00703538378867,36.4828321104397
Kabonyo/Kanyagwal,Nyando,-0.227753799067594,34.8422546640522
Bobasi Central,Bobasi,-0.835893283166203,34.8415532181191
Majoge,Bomachoge Chache,-0.749848890811938,34.7011495195925
Mutuini,Dagoretti South,-1.29402798226768,36.698849535352
Mukogondo West,Laikipia North,0.429406466594272,37.0130224559608
Mukogondo East,Laikipia North,0.322927036789333,37.2476599537733
South-C,Langata,-1.34119404990314,36.87642709618
Claycity,Kasarani,-1.22244375421473,36.9163739827447
Matopeni,Embakasi Central,-1.26126225853647,36.928396821299
Log Logo,Laisamis,1.92417457536824,37.9410398828834
North Kabuoch,Ndhiwa,-0.714450746,34.48154372
Lubinu/Lusheya,Mumias East,0.299510318,34.53564684
Bobasi Bogetaorio,Bobasi,-0.923234,34.570197
Kinamba,Laikipia West,-0.107618,36.724652
Kisau/Kiteta,Mbooni,-1.605197,37.52348
Woodley/Kenya Golf Course,Kibra,-1.32129,36.876834
Wagalla/Ganyure,Wajir West,1.6121,39.470785
Wargudud,Mandera South,3.08772101345223,40.8068639979524
Waseges,Subukia,0.100814445394545,36.2359251348264
Kilimani,Westlands,-1.28662207625197,36.7848155416516
Mugumo-ini,Lang'ata,-1.37142574086605,36.8491603366086
KABARTONJO,BARINGO NORTH,0.631044957020601,35.761743813556
SAIMO/SOI,BARINGO NORTH,0.681844372177331,35.9347155453448
BARTABWA,BARINGO NORTH,0.871531341364651,35.7985024794495
Kabarnet,Baringo Central,0.512019660992085,35.6855887329113
SOUTH C,LANGATA,-1.34119404990314,36.87642709618
South C,Lang'ata,-1.34119404990314,36.87642709618
Tenges,Baringo Central,0.285886581044206,35.7561249808412
Kapropita,Baringo Central,0.450053695149971,35.7318539787599
Marigat,Baringo South,0.435532833126457,35.8968700318132
Mochongoi,Baringo South,0.321513570234426,36.1642081788424
NYAYO HIGHRISE,LANGATA,-1.31507169312935,36.8027193389993
LAINI SABA,KIBRA,-1.31204590450935,36.7943132281905
Mosiro,Kajiado West,-1.50390761725211,36.1691694903303
Mosiro,Narok East,-1.50390761725211,36.1691694903303
Kuku,Kajiado South,-2.8362536914219,37.7410399718041
Rombo,Kajiado South,-3.06220074391871,37.7388773013708
LINDI,KIBRA,-1.31534030670021,36.7926705003154
Londiani,Kipkelion East,-0.134046751697523,35.5546918927854
MAKINA,KIBRA,-1.30903123932995,36.7844058692834
GITHURAI,ROYSAMBU,-1.20222626779746,36.9084179306488
KAHAWA WEST,ROYSAMBU,-1.17718507531495,36.915414906414
KAHAWA,ROYSAMBU,-1.19151164633016,36.9062617154101
CLAY CITY,KASARANI,-1.22244375421473,36.9163739827447
NJIRU,KASARANI,-1.251263849256,36.9288526671043
RUAI,KASARANI,-1.25926168636546,37.0361357636717
UTALII,RUARAKA,-1.25368650612254,36.8636792387973
KWA NJENGA,EMBAKASI SOUTH,-1.32246867340462,36.8890433295292
DANDORA AREA IV,EMBAKASI NORTH,-1.24190752656752,36.906185599214
KWA REUBEN,EMBAKASI SOUTH,-1.31520041415931,36.882040721785
UMOJA I,EMBAKASI WEST,-1.27955631076474,36.8904778634851
KWARE,EMBAKASI SOUTH,-1.31628208096086,36.8886299511415
KARIOBANGI NORTH,EMBAKASI NORTH,-1.25531304455944,36.8821179423393
DANDORA AREA I,EMBAKASI NORTH,-1.25749570632431,36.8894623591239
DANDORA AREA II,EMBAKASI NORTH,-1.25117053238852,36.8982970559759
DANDORA AREA III,EMBAKASI NORTH,-1.2451476945995,36.9104014040515
KAYOLE NORTH,EMBAKASI CENTRAL,-1.26516716714855,36.9217129869678
Kayole North,Embakasi East,-1.26516716714855,36.9217129869678
KAYOLE CENTRAL,EMBAKASI CENTRAL,-1.27164875026632,36.917427560077
Kayole Central,Embakasi East,-1.27164875026632,36.917427560077
UMOJA II,EMBAKASI WEST,-1.28601786062843,36.8928986842784
KAYOLE SOUTH,EMBAKASI CENTRAL,-1.27783536776486,36.9139878175847
Kayole South,Embakasi East,-1.27783536776486,36.9139878175847
Nadavaya,Kinango,-4.18969462112127,39.1058720481994
Mugumo-Ini,Langata,-1.37142574086605,36.8491603366086
MAKONGENI,MAKADARA,-1.29708807219192,36.8509424552821
Alungo Gof,Lafey,3.11122034517948,41.0509079120355
KOMAROCK,EMBAKASI CENTRAL,-1.26920122077163,36.908579039405
Komarock,Embakasi East,-1.26920122077163,36.908579039405
MATOPENI/SPRING VALLEY,EMBAKASI CENTRAL,-1.26126225853647,36.928396821299
EASTLEIGH NORTH,KAMUKUNJI,-1.27308150786774,36.8477785198749
MOWLEM,EMBAKASI WEST,-1.26609611827923,36.8969275782175
KARIOBANGI SOUTH,EMBAKASI WEST,-1.26499006726723,36.8869240800194
MARINGO/HAMZA,MAKADARA,-1.2921035741644,36.8656916300845
Nabiswa,Kiminini,0.914921734076427,34.9055405919216
CALIFORNIA,KAMUKUNJI,-1.28428482715211,36.8493442903616
PUMWANI,KAMUKUNJI,-1.28810930522254,36.8447971825561
Sinyerere,Cherangany,1.12518925598418,35.1307172298189
AIRBASE,KAMUKUNJI,-1.27168133833538,36.86283117068
Iftin,Garissa Township,-0.447687607165024,39.6464231728425
NAIROBI CENTRAL,STAREHE,-1.28525580433913,36.8248095277174
Dertu,Dadaab,0.000947116008794497,39.794377904159
Dadaab,Dadaab,0.0500322849496278,40.2963642266493
Damajale,Dadaab,-0.00292860754637368,40.6927817650549
Liboi,Dadaab,0.236829592704459,40.798571794698
Abakaile,Dadaab,0.19530587135154,40.0290734705967
Terik,Aldai,0.0144945329712752,34.819751297325
NGARA,STAREHE,-1.27350386818144,36.8261155264486
Ngara,Nairobi Central,-1.27350386818144,36.8261155264486
PANGANI,STAREHE,-1.27208246447263,36.8403474727987
Pangani,Nairobi Central,-1.27208246447263,36.8403474727987
ZIWANI/KARIOKOR,STAREHE,-1.28178468961363,36.8377510239768
Ziwani/Kariokor,Nairobi Central,-1.28178468961363,36.8377510239768
MABATINI,MATHARE,-1.26254442467365,36.8611024033682
NGEI,MATHARE,-1.25803526963583,36.8714999656128
MLANGO KUBWA,MATHARE,-1.26490584372696,36.8482565868696
KIAMAIKO,MATHARE,-1.25688601366345,36.876395161206
KITISURU,WESTLANDS,-1.24841096025916,36.7553950521933
Muguru,Kangema,-0.687626363329685,37.0171080075358
Rwathia,Kangema,-0.660913006092722,36.8791350124162
Gitugi,Mathioya,-0.655697369224264,37.0018872438642
Wagberi,Wajir East,1.77251171857231,40.0882964910674
Ngeria,Kapseret,0.393041202512422,35.2600926758002
Langas,Kapseret,0.476603780575483,35.2553887613412
Eldas,Eldas,2.426613756511,39.475622288171
Racecourse,Kesses,0.474700856765789,35.2790545412605
Cheptiret/Kipchamo,Kesses,0.381728378292915,35.3648645615906
Tarakwa,Kesses,0.130493317548751,35.4371504687706
Bura,Mwatate,-1.08879505975551,40.2851843786968
Bura,Fafi,-1.08879505975551,40.2851843786968
Muhoroni/Koru,Muhoroni,-0.177857769797623,35.2538654717469
Kitutu   Central,Kitutu Chache South,-0.664398,34.534648
Homa Bay East,Homa Bay Town,-0.590917575992718,34.5181536352355
Bukembe East,Kanduyi,0.579611979493244,34.6610451935855
Kanyasa,Nyatike,-0.818742365335337,34.2177080555701
Nyabasi West,Kuria East,-1.2597192548075,34.6284182118762
Tala,Matungulu,-1.26923628260575,37.3162045597134
Antubetwe Kiongo,Igembe North,0.336976037379001,38.0751711887154
Thangatha,Tigania East,0.0906404325905537,37.9207518437955
Timau,Buuri,0.0228124658366824,37.1915683299666
Mitunguu,South Imenti,-0.11688842664694,37.7810208898256
Tulimani,Mbooni,-1.57816517642419,37.4089733343062
Chakol South,Teso South,0.511037288003113,34.1635579870191
Dukana,North Horr,3.95676749749826,37.2174548753312
Muthithi,Kigumo,-0.837425100912973,37.0890706164321
Bunyala Central,Navakholo,0.0683936619898165,34.0412312323188
Lanet/Umoja,Bahati,-0.294509813534004,36.1776579712481
Kadzandani,Nyali,-4.01310752658732,39.7083213543813
Mtongwe,Likoni,-4.0823796287008,39.6172747903721
Sokoni,Kilifi North,-3.61711023703779,39.8662693431009
Mwarakaya,Kilifi South,-3.79486015202749,39.7241232200185
Bura,Bura,-1.08879505975551,40.2851843786968
Kapsasian,Emurua Dikirr,-0.996449241800682,35.1524734496963
Olokurto,Narok North,-0.677112813800718,35.8294460846198
Narok Town,Narok North,-1.11774843523938,35.8320372997726
Nkareta,Narok North,-0.942108639370193,35.8263905615671
Della,Eldas,2.41405141876117,39.6871770799778
Dadaja Bulla,Wajir South,0.578413903285889,40.8499944770405
Habasswein,Wajir South,0.804104734147616,39.7529465454685
Uthiru,Kabete,-1.25410590484446,36.7140642494726
Karai,Kikuyu,-1.27710838213173,36.6477393691447
Nachu,Kikuyu,-1.25261548415511,36.577518239207
Sigona,Kikuyu,-1.19135731097409,36.6371820888242
Kikuyu,Kikuyu,-1.25771999374305,36.6619538394332
Kinoo,Kikuyu,-1.25362883184984,36.6897018268941
Bibirioni,Limuru,-1.08181294434445,36.6236798184829
Limuru Central,Limuru,-1.1268164445774,36.6275974114399
Ndeiya,Limuru,-1.16636463644692,36.5746698262027
Limuru East,Limuru,-1.10623993513454,36.6885818793475
Ngecha Tigoni,Limuru,-1.15710960406245,36.6852559243848
Dekaharia,Fafi,-1.0427612478186,40.8162357543115
Diif,Wajir South,1.14906228525162,40.8795893581789
Biashara,Ruiru,-1.15525409813279,36.9478886851734
Biashara,Naivasha,-1.15525409813279,36.9478886851734
Biashara,Nakuru Town East,-1.15525409813279,36.9478886851734
Nkondi,Tharaka,-0.0472196057553501,37.9627320547721
Marimanti,Tharaka,-0.160883882490113,37.9413125921063
Kithimu,Manyatta,-0.512559990413876,37.5356054179413
Nginda,Manyatta,-0.316308834364793,37.4217457422969
Nginda,Maragwa,-0.316308834364793,37.4217457422969
Mbeti North,Manyatta,-0.537016645960425,37.4891696004301
Kirimari,Manyatta,-0.5059675632066,37.4479441115619
Gaturi South,Manyatta,-0.481271976393822,37.5041718003753
Gaturi North,Runyenjes,-0.435154004997124,37.512468563527
Kiuu,Ruiru,-1.20906030874264,36.9335209874477
Ngomeni,Mwingi North,-0.585775773343223,38.5459868856176
Kyuso,Mwingi North,-0.533449746827217,38.2035719272471
Mwiki,Ruiru,-1.21269480800231,36.9216154331915
Mwihoko,Ruiru,-1.21651935190024,36.9829121037131
Githunguri,Githunguri,-1.06610534909912,36.7824774396583
Ndanai/Abosi,Sotik,-0.872030906036376,35.0914489123918
Chemagel,Sotik,-0.695922176574161,35.1347320805809
Kipsonoi,Sotik,-0.769609024388375,35.1732695083544
Kapletundo,Sotik,-0.676192203805425,35.2093699757838
Rongena/Manaret,Sotik,-0.715878266654321,35.0861983475269
Nyangores,Chepalungu,-0.830277692661292,35.3158169301214
Sigor,Chepalungu,-0.940916316734223,35.2972859479193
Chebunyo,Chepalungu,-0.970602633123483,35.2072942896243
Siongiroi,Chepalungu,-0.890319610920832,35.2009901859503
Merigi,Bomet East,-0.765707560513282,35.406453997007
Kembu,Bomet East,-0.803071170998914,35.4377443640254
Longisa,Bomet East,-0.853946031570437,35.4062323417791
Kipreres,Bomet East,-0.921575539517765,35.3807714670287
Chemaner,Bomet East,-0.810707026432399,35.4930233023387
Silibwet Township,Bomet Central,-0.749609263556956,35.3475160860335
Ndaraweta,Bomet Central,-0.680254787676435,35.3732599114425
Singorwet,Bomet Central,-0.721542542969456,35.3558470461893
Chesoen,Bomet Central,-0.693540107970853,35.288236523043
Mutarakwa,Bomet Central,-0.773527682591828,35.2512596755497
Chepchabas,Konoin,-0.471077354257258,35.2830916627531
Ijara,Ijara,-1.6015858331008,40.5436518130171
Guba,Banissa,3.89640021750399,40.5254914024751
Malkamari,Banissa,4.09877535419387,40.6975817661994
Kipini West,Garsen,-2.55337925804174,40.2582618340949
Garsen Central,Garsen,-2.33123539155264,40.2023357872417
Garsen West,Garsen,-2.28147290332607,39.4511156126129
Mkunumbi,Lamu West,-2.14263035342233,40.5386783383799
Bahari,Lamu West,-2.41120810030414,40.725521383224
Dandu,Mandera West,3.42233550556967,39.916676906285
Gither,Mandera West,3.71640267539548,39.919120341838
Elwak North,Mandera South,2.94821207872258,41.0370804344479
Turbi,North Horr,2.48694002795645,38.3959848533248
Witu,Lamu West,-2.25742238798744,40.3602383914419
Kargi/South Horr,Laisamis,2.47692564243305,37.3200965105671
Korr/Ngurunit,Laisamis,1.9493013670912,37.4450199196281
Garsen North,Garsen,-2.0328917293471,40.0316968635547
Galbet,Garissa Township,-0.396390370194239,39.6828137094746
Township,Garissa Township,1.71742155254816,40.0728441900888
Township,Kiambu,1.71742155254816,40.0728441900888
Township,Thika Town,1.71742155254816,40.0728441900888
